SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015
050,3,7,48,159,Texas,Franklin County,10605,10605,10600,10535,10626,10591,10593,10651,-5,-65,91,-35,2,58,25,114,104,103,116,118,24,107,112,110,113,128,1,7,-8,-7,3,-10,3,12,14,16,19,19,-6,-93,83,-32,-12,69,-3,-81,97,-16,7,88,-3,9,2,-12,-8,-20,114,114,119,108,93,91,91,10.787792761,9.8294031473,9.7091954565,10.951661631,11.109019017,10.125384433,10.585511082,10.369043691,10.668429003,12.050461307,0.6624083274,-0.756107934,-0.659848235,0.2832326284,-0.94144229,1.1355571327,1.3231888852,1.5082245369,1.7938066465,1.7887403502,-8.800567779,7.8446198195,-3.016449074,-1.132930514,6.4959517982,-7.665010646,9.1678087047,-1.508224537,0.6608761329,8.2846921484
050,3,7,48,161,Texas,Freestone County,19816,19817,19810,19599,19439,19556,19647,19691,-7,-211,-160,117,91,44,52,231,214,245,214,220,62,203,232,217,211,194,-10,28,-18,28,3,26,0,-3,-7,-1,3,3,3,-237,-132,78,101,24,3,-240,-139,77,104,27,0,1,-3,12,-16,-9,1584,1584,1583,1585,1590,1594,1596,11.723210434,10.963676418,12.565713553,10.917531822,11.185113631,10.30221523,11.885854808,11.129632004,10.76448231,9.8632365652,1.4209952041,-0.92217839,1.4360815489,0.1530495115,1.3218770654,-0.152249486,-0.35862493,-0.051288627,0.1530495115,0.1525242768,-12.02770941,-6.762641529,4.0005128863,5.1526668877,1.2201942142,-12.17995889,-7.121266458,3.9492242595,5.3057163993,1.372718491
050,3,7,48,163,Texas,Frio County,17217,17217,17246,17468,17836,18168,18577,18793,29,222,368,332,409,216,52,258,234,252,278,287,11,106,140,129,131,132,41,152,94,123,147,155,8,34,28,35,40,41,-17,30,242,195,224,25,-9,64,270,230,264,66,-3,6,4,-21,-2,-5,3271,3289,3299,3332,3343,3369,3371,14.864319871,13.256288239,13.998444617,15.131310382,15.35991437,6.1070461485,7.9311126218,7.1658704588,7.1302217989,7.0644902328,8.7572737224,5.3251756175,6.8325741584,8.0010885835,8.295424137,1.958863859,1.5862225244,1.9442284191,2.1771669615,2.1942734814,1.7284092873,13.709494675,10.832129763,12.192134984,1.337971635,3.6872731463,15.295717199,12.776358182,14.369301946,3.5322451164
050,3,7,48,165,Texas,Gaines County,17526,17526,17570,18021,18381,18846,19279,20051,44,451,360,465,433,772,88,340,370,369,397,407,41,99,113,113,125,127,47,241,257,256,272,280,8,22,22,26,33,38,-7,128,84,178,118,447,1,150,106,204,151,485,-4,60,-3,5,10,7,87,87,88,90,86,84,84,19.105953752,20.328553376,19.824321057,20.826229508,20.696669209,5.5632041808,6.2084500852,6.070862546,6.5573770492,6.4581744216,13.542749572,14.120103291,13.753458511,14.268852459,14.238494788,1.2362675957,1.2087247953,1.3968356301,1.731147541,1.9323671498,7.1928296479,4.6151310368,9.5629516211,6.1901639344,22.730739893,8.4290972437,5.8238558321,10.959787251,7.9213114754,24.663107043
050,3,7,48,167,Texas,Galveston County,291309,291304,292538,295611,301395,307303,314283,322225,1234,3073,5784,5908,6980,7942,960,3879,3937,3861,4081,4146,597,2207,2232,2379,2561,2629,363,1672,1705,1482,1520,1517,147,635,673,717,814,828,690,855,3342,3585,4439,5372,837,1490,4015,4302,5253,6200,34,-89,64,124,207,225,4297,4297,4150,4537,4847,4913,4915,13.190535051,13.189147178,12.686093925,13.130926372,13.027330371,7.504900969,7.4773117858,7.8166841356,8.2402113304,8.2606974304,5.6856340825,5.7118353919,4.8694097894,4.8907150418,4.766632941,2.1593167718,2.254583706,2.355848056,2.6191066079,2.6016955011,2.9074265195,11.195867378,11.77924028,14.282818468,16.879599314,5.0667432912,13.450451084,14.135088336,16.901925076,19.481294815
050,3,7,48,169,Texas,Garza County,6461,6461,6468,6577,6456,6411,6445,6415,7,109,-121,-45,34,-30,26,68,58,58,63,61,26,59,45,53,49,35,0,9,13,5,14,26,5,25,23,24,30,32,1,71,-160,-75,-12,-84,6,96,-137,-51,18,-52,1,4,3,1,2,-4,2109,2122,2118,2131,2145,2141,2139,10.425450364,8.9004833883,9.0153104842,9.8008711886,9.4867807154,9.0456113453,6.9055474565,8.2381285459,7.6228998133,5.4432348367,1.3798390188,1.9949359319,0.7771819383,2.1779713752,4.0435458787,3.8328861633,3.5295020333,3.7304733038,4.6670815184,4.9766718507,10.885396704,-24.55305762,-11.65772907,-1.866832607,-13.06376361,14.718282867,-21.02355559,-7.927255771,2.800248911,-8.087091757
050,3,7,48,171,Texas,Gillespie County,24837,24837,24876,25029,25159,25330,25509,25963,39,153,130,171,179,454,65,251,235,252,236,247,82,353,338,353,330,342,-17,-102,-103,-101,-94,-95,2,25,23,25,26,26,52,223,214,221,221,552,54,248,237,246,247,578,2,7,-4,26,26,-29,390,390,363,363,322,320,319,10.059112313,9.3647883956,9.9823723979,9.2842109404,9.5974510413,14.14687907,13.469355224,13.983243875,12.982159366,13.288778365,-4.087766757,-4.104566829,-4.000871477,-3.697948425,-3.691327324,1.0019036169,0.9165537579,0.990314722,1.0228367985,1.0102580044,8.9369802625,8.5279349645,8.7543821426,8.6941127874,21.448554554,9.9388838794,9.4444887224,9.7446968647,9.7169495859,22.458812558
050,3,7,48,173,Texas,Glasscock County,1226,1226,1231,1233,1258,1243,1291,1315,5,2,25,-15,48,24,5,11,16,11,14,12,2,8,1,12,8,7,3,3,15,-1,6,5,0,2,2,2,2,2,2,-4,10,-14,36,31,2,-2,12,-12,38,33,0,1,-2,-2,4,-14,0,0,0,0,0,0,0,8.9285714286,12.846246487,8.7964814074,11.049723757,9.2095165004,6.4935064935,0.8028904055,9.5961615354,6.3141278611,5.3722179586,2.4350649351,12.043356082,-0.799680128,4.7355958958,3.8372985418,1.6233766234,1.6057808109,1.5993602559,1.5785319653,1.5349194167,-3.246753247,8.0289040546,-11.19552179,28.413575375,23.791250959,-1.623376623,9.6346848655,-9.596161535,29.99210734,25.326170376
050,3,7,48,175,Texas,Goliad County,7210,7210,7223,7208,7338,7464,7507,7531,13,-15,130,126,43,24,20,68,54,72,58,64,29,68,76,59,73,62,-9,0,-22,13,-15,2,0,0,-1,0,0,0,24,-13,149,110,42,23,24,-13,148,110,42,23,-2,-2,4,3,16,-1,93,93,94,96,106,93,93,9.4241563301,7.4247215729,9.728415079,7.7483134059,8.5117701822,9.4241563301,10.44960814,7.9718956898,9.7521875626,8.245777364,0,-3.024886567,1.7565193893,-2.003874157,0.2659928182,0,-0.137494844,0,0,0,-1.801676945,20.486731748,14.862856371,5.6108476388,3.0589174092,-1.801676945,20.349236904,14.862856371,5.6108476388,3.0589174092
050,3,7,48,177,Texas,Gonzales County,19807,19807,19795,19763,19936,20174,20413,20573,-12,-32,173,238,239,160,56,279,280,279,280,288,69,210,169,181,207,195,-13,69,111,98,73,93,-1,7,5,10,14,18,2,-99,59,119,153,34,1,-92,64,129,167,52,0,-9,-2,11,-1,15,311,311,308,320,321,327,327,14.105869862,14.106148769,13.911742708,13.797521374,14.053579271,10.617321401,8.5140683644,9.0251807529,10.200310444,9.5154442981,3.4885484605,5.592080405,4.8865619546,3.5972109296,4.5381349729,0.3539107134,0.2518955137,0.4986287709,0.6898760687,0.8783487044,-5.005308661,2.9723670621,5.9336823735,7.5393598936,1.6591031084,-4.651397947,3.2242625759,6.4323111444,8.2292359623,2.5374518128
050,3,7,48,179,Texas,Gray County,22535,22535,22459,22575,22818,22895,23419,23210,-76,116,243,77,524,-209,84,306,341,340,354,343,45,247,262,259,243,244,39,59,79,81,111,99,1,4,3,7,8,9,-116,24,163,4,391,-271,-115,28,166,11,399,-262,0,29,-2,-15,14,-46,1610,1610,1624,1610,1606,2010,2018,13.589732202,15.02434296,14.875418371,15.286954269,14.711874584,10.969489719,11.543630075,11.3315687,10.493587252,10.465590083,2.6202424835,3.4807128852,3.5438496708,4.7933670165,4.2462845011,0.1776435582,0.1321789703,0.3062586135,0.3454678931,0.3860258637,1.0658613492,7.1817240544,0.175004922,16.884743274,-11.62366767,1.2435049074,7.3139030247,0.4812635355,17.230211167,-11.23764181
050,3,7,48,181,Texas,Grayson County,120877,120873,121042,121249,121601,122165,123419,125467,169,207,352,564,1254,2048,333,1554,1437,1524,1507,1533,293,1354,1348,1393,1283,1284,40,200,89,131,224,249,28,145,126,142,171,176,102,-55,142,258,878,1525,130,90,268,400,1049,1701,-1,-83,-5,33,-19,98,2214,2214,2316,2182,2102,2179,2180,12.827550342,11.83446572,12.503794623,12.272786501,12.318892987,11.176642962,11.101502985,11.428993379,10.448563424,10.317976905,1.65090738,0.7329627342,1.0748012438,1.8242230764,2.0009160821,1.1969078505,1.0376775788,1.1650517299,1.3925988664,1.4143021303,-0.453999529,1.1694461602,2.116784129,7.1503029513,12.254606527,0.742908321,2.2071237389,3.281835859,8.5429018177,13.668908657
050,3,7,48,183,Texas,Gregg County,121730,121764,122015,122482,122942,123197,123159,124108,251,467,460,255,-38,949,491,1890,1955,1863,1911,1879,231,1278,1196,1268,1285,1252,260,612,759,595,626,627,48,204,177,201,232,240,-57,-368,-472,-572,-849,41,-9,-164,-295,-371,-617,281,0,19,-4,31,-47,41,4414,4414,4296,4330,4301,4237,4241,15.460312396,15.93161223,15.137787998,15.514134017,15.198146134,10.454116001,9.7463980703,10.303121407,10.432057673,10.126705141,5.006196395,6.18521416,4.8346665908,5.0820763448,5.0714409929,1.6687321317,1.4424017211,1.6332235038,1.883453214,1.9412214327,-3.010261885,-3.84640459,-4.647780319,-6.892464563,0.3316253281,-1.341529753,-2.404002869,-3.014556815,-5.009011349,2.2728467608
050,3,7,48,185,Texas,Grimes County,26604,26568,26614,26694,26705,26824,27069,27512,46,80,11,119,245,443,91,299,278,319,330,329,95,298,235,281,222,207,-4,1,43,38,108,122,4,4,-7,-4,2,4,48,63,-26,70,136,314,52,67,-33,66,138,318,-2,12,1,15,-1,3,3012,3012,2972,3009,3023,2990,2989,11.217828469,10.412180003,11.918773002,12.246488412,12.055477181,11.180310648,8.8016629525,10.49898186,8.23854675,7.5850570711,0.037517821,1.6105170509,1.4197911413,4.0079416622,4.4704201096,0.1500712839,-0.262177194,-0.149451699,0.0742211419,0.1465711511,2.3636227208,-0.973801008,2.6154047339,5.0470376487,11.505835364,2.5136940047,-1.235978202,2.4659530348,5.1212587906,11.652406515
050,3,7,48,187,Texas,Guadalupe County,131533,131537,132560,135857,139733,143189,147272,151249,1023,3297,3876,3456,4083,3977,413,1634,1702,1738,1765,1812,161,864,875,969,967,986,252,770,827,769,798,826,27,157,149,154,178,179,706,2241,2857,2513,2941,2885,733,2398,3006,2667,3119,3064,38,129,43,20,166,87,1888,1888,1903,1873,1888,1925,1925,12.175085781,12.351681846,12.28607178,12.153094563,12.139849458,6.4377442561,6.3500127,6.8499445077,6.6583809875,6.6059004224,5.7373415246,6.0016691462,5.4361272718,5.494713576,5.5339490354,1.1698215836,1.0813164483,1.0886392716,1.2256378653,1.1992456142,16.697899164,20.73369861,17.764613568,20.250567202,19.328623447,17.867720748,21.815015059,18.85325284,21.476205067,20.527869061
050,3,7,48,189,Texas,Hale County,36273,36273,36346,36426,36329,35802,34602,34360,73,80,-97,-527,-1200,-242,164,556,556,535,498,480,98,315,273,304,316,307,66,241,283,231,182,173,4,38,29,32,40,41,5,-225,-416,-791,-1452,-483,9,-187,-387,-759,-1412,-442,-2,26,7,1,30,27,2802,2807,2938,2891,2907,2817,2818,15.28060243,15.284172909,14.834121252,14.14692347,13.920709956,8.6571758369,7.5046388564,8.4291081504,8.9767626839,8.9034540762,6.6234265926,7.7795340526,6.4050131012,5.1701607863,5.01725588,1.04435772,0.797196069,0.8872745422,1.1362990739,1.1890606421,-6.183697026,-11.43564016,-21.93231759,-41.24765638,-14.00771439,-5.139339306,-10.63844409,-21.04504305,-40.11135731,-12.81865375
050,3,7,48,191,Texas,Hall County,3353,3353,3352,3310,3278,3186,3105,3138,-1,-42,-32,-92,-81,33,6,38,37,22,35,31,5,39,62,58,38,34,1,-1,-25,-36,-3,-3,2,4,4,4,4,5,-2,-47,-11,-60,-83,43,0,-43,-7,-56,-79,48,-2,2,0,0,1,-12,44,44,43,44,44,43,43,11.40798559,11.232544019,6.8069306931,11.127006835,9.9311228576,11.708195737,18.822100789,17.945544554,12.080750278,10.892199263,-0.300210147,-7.58955677,-11.13861386,-0.953743443,-0.961076406,1.2008405884,1.2143290832,1.2376237624,1.271657924,1.6017940093,-14.10987691,-3.339404979,-18.56435644,-26.38690192,13.77542848,-12.90903633,-2.125075896,-17.32673267,-25.115244,15.377222489
050,3,7,48,193,Texas,Hamilton County,8517,8517,8488,8415,8294,8270,8190,8159,-29,-73,-121,-24,-80,-31,21,98,84,101,76,82,54,144,117,125,120,109,-33,-46,-33,-24,-44,-27,0,-1,0,0,0,0,7,-18,-90,-2,-36,-14,7,-19,-90,-2,-36,-14,-3,-8,2,2,0,10,254,254,253,243,235,227,227,11.59557475,10.054461667,12.195121951,9.2345078979,10.031194568,17.038395551,14.004428751,15.092972712,14.580801944,13.334148878,-5.442820801,-3.949967084,-2.897850761,-5.346294046,-3.302954309,-0.118322191,0,0,0,0,-2.129799444,-10.7726375,-0.241487563,-4.374240583,-1.712642975,-2.248121635,-10.7726375,-0.241487563,-4.374240583,-1.712642975
050,3,7,48,195,Texas,Hansford County,5613,5613,5602,5581,5523,5546,5537,5610,-11,-21,-58,23,-9,73,18,88,74,81,75,78,16,59,50,53,32,32,2,29,24,28,43,46,1,14,9,10,11,12,-15,-68,-93,-13,-64,27,-14,-54,-84,-3,-53,39,1,4,2,-2,1,-12,60,60,57,59,59,62,62,15.738174014,13.328530259,14.635468425,13.534241631,13.994796806,10.551730305,9.0057636888,9.5762941548,5.7746097627,5.7414551,5.1864437092,4.3227665706,5.0591742705,7.7596318686,8.2533417063,2.5038004113,1.621037464,1.8068479537,1.9850221059,2.1530456625,-12.16131628,-16.75072046,-2.34890234,-11.54921953,4.8443527406,-9.657515872,-15.129683,-0.542054386,-9.564197419,6.9973984032
050,3,7,48,197,Texas,Hardeman County,4139,4139,4156,4122,4055,4011,3934,3840,17,-34,-67,-44,-77,-94,14,46,30,42,38,34,11,35,51,39,30,35,3,11,-21,3,8,-1,0,1,1,1,1,1,13,-64,-47,-33,-102,-71,13,-63,-46,-32,-101,-70,1,18,0,-15,16,-23,21,21,24,21,21,21,21,11.113795603,7.3376543965,10.414083809,9.5657646318,8.7471057371,8.4561488282,12.474012474,9.6702206794,7.5519194462,9.0043735529,2.6576467746,-5.136358078,0.7438631292,2.0138451857,-0.257267816,0.2416042522,0.2445884799,0.2479543764,0.2517306482,0.2572678158,-15.46267214,-11.49565855,-8.182494421,-25.67652612,-18.26601492,-15.22106789,-11.25107007,-7.934540045,-25.42479547,-18.00874711
050,3,7,48,199,Texas,Hardin County,54635,54635,54811,55027,55102,55340,55540,55865,176,216,75,238,200,325,176,656,684,694,727,709,103,509,542,552,560,514,73,147,142,142,167,195,2,0,2,4,7,8,103,100,-69,104,37,79,105,100,-67,108,44,87,-2,-31,0,-12,-11,43,380,380,356,353,378,378,378,11.944864255,12.421796257,12.567682585,13.113275613,12.728333558,9.2681949781,9.8430022973,9.9961970989,10.101010101,9.2275930165,2.6766692766,2.5787939598,2.5714854856,3.0122655123,3.5007405413,0,0.0363210417,0.0724362109,0.1262626263,0.1436201248,1.8208634534,-1.253075938,1.8833414824,0.6673881674,1.4182487321,1.8208634534,-1.216754897,1.9557776933,0.7936507937,1.5618688569
050,3,7,48,201,Texas,Harris County,4092459,4093076,4108187,4181238,4262504,4352462,4447577,4538028,15111,73051,81266,89958,95115,90451,16103,66939,66391,67638,69628,70499,5423,21954,22738,23952,25257,25441,10680,44985,43653,43686,44371,45058,4558,23834,22785,25252,29071,29246,-70,5819,14856,20766,23072,17047,4488,29653,37641,46018,52143,46293,-57,-1587,-28,254,-1399,-900,44554,44573,45918,45121,46151,47994,47997,16.150456757,15.725492323,15.702441542,15.824475323,15.691542194,5.2968692038,5.3857638,5.5605558977,5.7402018332,5.6626125898,10.853587553,10.339728523,10.141885644,10.08427349,10.028929605,5.7504591694,5.396896305,5.8623562763,6.6070161735,6.5095227311,1.4039574518,3.518819026,4.8209128161,5.2436131249,3.7942909799,7.1544166212,8.915715331,10.683269092,11.850629298,10.303813711
050,3,7,48,203,Texas,Harrison County,65631,65629,65704,66352,66300,66214,66471,66746,75,648,-52,-86,257,275,206,869,863,811,841,860,100,614,550,663,627,636,106,255,313,148,214,224,10,42,48,58,66,68,-25,354,-425,-255,15,-16,-15,396,-377,-197,81,52,-16,-3,12,-37,-38,-1,1363,1363,1320,1096,1356,1415,1415,13.161083177,13.011488707,12.240216128,12.676640163,12.911265079,9.2990852366,8.2923740313,10.00648988,9.45095527,9.5483309187,3.8619979403,4.719114676,2.2337262478,3.2256848928,3.3629341601,0.6360937784,0.7236980973,0.8753792052,0.9948373968,1.0208907272,5.3613618465,-6.40774357,-3.848649954,0.2260994084,-0.240209583,5.9974556249,-5.684045472,-2.973270749,1.2209368052,0.7806811443
050,3,7,48,205,Texas,Hartley County,6062,6062,6055,6081,6153,6061,6119,6193,-7,26,72,-92,58,74,9,55,57,66,71,74,5,34,37,35,30,30,4,21,20,31,41,44,1,15,11,12,14,14,-9,-38,39,-128,5,12,-8,-23,50,-116,19,26,-3,28,2,-7,-2,4,1406,1406,1426,1444,1422,1461,1461,9.0639419908,9.318293281,10.807270346,11.658456486,12.020792723,5.6031641397,6.0487166912,5.7311282135,4.9261083744,4.873294347,3.460777851,3.2695765898,5.076142132,6.7323481117,7.1474983756,2.4719841793,1.7982671244,1.9649582446,2.2988505747,2.2742040286,-6.262359921,6.3756743502,-20.95955461,0.8210180624,1.9493177388,-3.790375742,8.1739414746,-18.99459636,3.1198686371,4.2235217674
050,3,7,48,207,Texas,Haskell County,5899,5899,5880,5978,5894,5890,5767,5737,-19,98,-84,-4,-123,-30,16,38,49,44,49,45,33,78,92,92,69,61,-17,-40,-43,-48,-20,-16,2,19,14,15,18,18,-4,107,-54,39,-129,-14,-2,126,-40,54,-111,4,0,12,-1,-10,8,-18,544,544,543,542,533,530,530,6.4091752403,8.2547169811,7.4677528853,8.4069657716,7.8233657858,13.155675493,15.498652291,15.614392396,11.838380372,10.605006954,-6.746500253,-7.24393531,-8.146639511,-3.431414601,-2.781641168,3.2045876202,2.358490566,2.5458248473,3.0882731406,3.1293463143,18.046888177,-9.09703504,6.6191446029,-22.13262417,-2.433936022,21.251475797,-6.738544474,9.1649694501,-19.04435103,0.6954102921
050,3,7,48,209,Texas,Hays County,157107,157127,158275,163291,168571,176114,185096,194739,1148,5016,5280,7543,8982,9643,498,2106,2022,2090,2230,2334,237,842,771,869,926,924,261,1264,1251,1221,1304,1410,32,126,125,137,174,186,823,3502,3834,6167,7011,8143,855,3628,3959,6304,7185,8329,32,124,70,18,493,-96,7017,7014,6999,7065,7629,8049,8040,13.098399706,12.185788069,12.127014521,12.347387946,12.289546777,5.2368720574,4.6465096938,5.0422849848,5.1272113175,4.8652704464,7.8615276491,7.5392783747,7.0847295357,7.2201766286,7.4242763305,0.7836649397,0.7533251773,0.794928703,0.9634284765,0.9793726223,21.780909673,23.105989839,35.783396434,38.819523269,42.87651217,22.564574613,23.859315016,36.578325137,39.782951746,43.855884792
050,3,7,48,211,Texas,Hemphill County,3807,3807,3797,3957,4069,4121,4163,4264,-10,160,112,52,42,101,15,72,66,64,63,67,12,33,36,37,23,24,3,39,30,27,40,43,4,4,1,4,6,6,-17,112,81,30,-10,52,-13,116,82,34,-4,58,0,5,0,-9,6,0,40,40,45,40,30,46,46,18.571060098,16.446548717,15.628815629,15.210043457,15.901269728,8.5117358783,8.9708447545,9.0354090354,5.5528730082,5.6959772161,10.05932422,7.4757039621,6.5934065934,9.6571704491,10.205292512,1.031725561,0.2491901321,0.9768009768,1.4485755674,1.423994304,28.888315708,20.184400698,7.326007326,-2.414292612,12.341283968,29.920041269,20.43359083,8.3028083028,-0.965717045,13.765278272
050,3,7,48,213,Texas,Henderson County,78532,78536,78656,78688,78953,78635,79259,79545,120,32,265,-318,624,286,223,933,919,881,876,909,269,928,937,1046,985,1017,-46,5,-18,-165,-109,-108,7,17,20,28,34,37,158,30,270,-163,722,245,165,47,290,-135,756,282,1,-20,-7,-18,-23,112,1242,1242,1345,1324,1328,1287,1288,11.859365467,11.659403328,11.181054395,11.096051782,11.448074356,11.795810454,11.887770314,13.275122471,12.476724891,12.808241606,0.0635550132,-0.228366986,-2.094068076,-1.38067311,-1.36016725,0.2160870449,0.2537410953,0.3553570069,0.4306686765,0.4659832246,0.3813300793,3.4255047862,-2.068685433,9.1453760118,3.0855645954,0.5974171243,3.6792458815,-1.713328426,9.5760446882,3.55154782
050,3,7,48,215,Texas,Hidalgo County,774769,774774,779143,795272,807776,819173,831561,842304,4369,16129,12504,11397,12388,10743,3771,16378,16139,16317,16057,16293,908,3567,3703,3848,4252,4221,2863,12811,12436,12469,11805,12072,175,2093,1642,1925,2363,2458,1286,1285,-1554,-3282,-1923,-4325,1461,3378,88,-1357,440,-1867,45,-60,-20,285,143,538,6982,7007,7211,7122,7270,7307,7305,20.805187959,20.135392078,20.058403798,19.454376053,19.467519782,4.5312068292,4.6199489972,4.7303265191,5.1516476913,5.0434174799,16.273981129,15.515443081,15.328077278,14.302728362,14.424102302,2.6587653192,2.0485974219,2.3663925544,2.8629688369,2.9369154621,1.632352334,-1.938806573,-4.034545643,-2.329872651,-5.167680787,4.2911176532,0.1097908484,-1.668153089,0.5330961863,-2.230765325
050,3,7,48,217,Texas,Hill County,35089,35089,35129,35171,35086,34774,34731,34855,40,42,-85,-312,-43,124,108,432,416,413,386,391,61,388,399,429,387,377,47,44,17,-16,-1,14,6,20,17,18,20,21,-9,1,-111,-328,-46,69,-3,21,-94,-310,-26,90,-4,-23,-8,14,-16,20,829,829,794,792,800,790,790,12.290184922,11.842236361,11.823647295,11.107114596,11.23789268,11.038406828,11.358298817,12.28170627,11.135889504,10.835512891,1.2517780939,0.4839375436,-0.458058975,-0.028774908,0.402379789,0.5689900427,0.4839375436,0.515316347,0.5754981656,0.6035696836,0.0284495021,-3.15982749,-9.390208989,-1.323645781,1.9831575317,0.5974395448,-2.675889947,-8.874892642,-0.748147615,2.5867272152
050,3,7,48,219,Texas,Hockley County,22935,22935,22858,22974,23120,23486,23599,23433,-77,116,146,366,113,-166,98,322,343,329,331,316,73,216,185,175,217,203,25,106,158,154,114,113,8,24,23,25,31,34,-114,-21,-34,200,-26,-323,-106,3,-11,225,5,-289,4,7,-1,-13,-6,10,641,641,673,717,730,833,832,14.051317857,14.882631145,14.11835386,14.059679303,13.437659466,9.4257287485,8.0270751074,7.5097626915,9.2173728364,8.6324204797,4.625589108,6.8555560377,6.6085911685,4.842306467,4.8052389862,1.0473031943,0.997960689,1.0728232416,1.3167675481,1.4458241197,-0.916390295,-1.475246236,8.5825859331,-1.104385685,-13.73532914,0.1309128993,-0.477285547,9.6554091748,0.2123818626,-12.28950502
050,3,7,48,221,Texas,Hood County,51182,51173,51282,51489,52149,52889,53904,55423,109,207,660,740,1015,1519,129,566,525,601,620,632,110,571,622,615,629,601,19,-5,-97,-14,-9,31,9,66,46,49,66,67,84,147,718,741,890,1339,93,213,764,790,956,1406,-3,-1,-7,-36,68,82,701,701,708,800,791,761,759,11.014780434,10.131418978,11.443477599,11.611247928,11.561645339,11.112084148,12.003319246,11.710047792,11.779798301,10.994539318,-0.097303714,-1.871900268,-0.266570194,-0.168550373,0.5671060214,1.2844090259,0.8877052818,0.9329956778,1.2360360698,1.2256807559,2.860729194,13.855921573,14.109179535,16.667759123,24.495321375,4.1451382199,14.743626855,15.042175213,17.903795193,25.721002131
050,3,7,48,223,Texas,Hopkins County,35161,35161,35202,35314,35398,35431,35857,36223,41,112,84,33,426,366,122,498,462,427,455,443,124,368,361,392,351,366,-2,130,101,35,104,77,0,3,4,7,10,11,42,-39,-21,-24,289,251,42,-36,-17,-17,299,262,1,18,0,15,23,27,431,431,433,446,436,450,451,14.124454025,13.067089037,12.057208206,12.76512176,12.291897891,10.437347552,10.210431044,11.068912451,9.8473796431,10.155382908,3.6871064723,2.856657993,0.9882957546,2.9177421165,2.1365149834,0.0850870724,0.11313497,0.1976591509,0.2805521266,0.3052164262,-1.106131942,-0.593958593,-0.677688517,8.1079564583,6.9644839068,-1.021044869,-0.480823623,-0.480029367,8.3885085849,7.269700333
050,3,7,48,225,Texas,Houston County,23732,23732,23693,23361,23134,22735,22731,22785,-39,-332,-227,-399,-4,54,60,231,227,234,253,242,113,281,277,325,283,281,-53,-50,-50,-91,-30,-39,4,8,7,11,15,15,10,-294,-188,-287,-4,52,14,-286,-181,-276,11,67,0,4,4,-32,15,26,2908,2908,2815,2807,2727,2788,2789,9.8185063969,9.7644908055,10.202969326,11.129195443,10.633623341,11.943724232,11.915259705,14.17079073,12.448862887,12.347306442,-2.125217835,-2.1507689,-3.967821404,-1.319667444,-1.7136831,0.3400348536,0.301107646,0.4796267632,0.6598337219,0.6591088848,-12.49628087,-8.086891064,-12.51389828,-0.175955659,2.2849108006,-12.15624602,-7.785783418,-12.03427151,0.4838780627,2.9440196854
